review,sentiment
"Jeśli zachowujesz z tego sztywną perspektywę historyczną, ten film jest naprawdę zabawny.Ma akcję, przygodę i romans oraz jeden z premierowych pojedynków epoki z Errolem Flynnem i Olivią de Havilland w roli.Jak widać na tej tablicy, zdjęcie nie przechodzi ze strony purystów, którzy szukają stu procent dokładności w opowiadaniu historii.Aby wyjść poza to, trzeba tylko odłożyć na bok książkę historyczną i cieszyć się historią, jakby była to dzieło fikcji.Wiem, wiem, że trudno to zrobić, gdy weźmiesz pod uwagę ostatnie stanowisko Custera przy małym Big Horn i jest to znaczenie w historii Ameryki po wojnie secesyjnej.Wydaje mi się, że jest nierozwiązany kandary z obrazem, bez względu na to, jak na to spojrzysz. <br /> <br /> Jest tu wiele do zrobienia dla dwóch godzin pracy na zdjęciu.Przybycie Custera w West Point jest prawdopodobnie pierwszym zadrapaniem głównym, podobnie jak w pełnej wojskowej regalii.Praktyczny żart Sharpa (Arthur Kennedy), który postawił go w centrali majora, prawdopodobnie powinien był wpędzić ich oboje w kłopoty.Pierwsze spotkanie z Libby Bacon i kolejne spotkania, w tym czytnik herbaty Callie (Hattie McDaniel).Nie zauważyłem tego wcześniej w innych filmach, ale McDaniel przypomniał mi okropnie wiele innych ulubionych aktorów z Forties, Mantan Moreland.Tak bardzo, że w jednej scenie wyglądało to, jakby mogło to być Moreland wbijanie go w sukienkę.Mając to na uwadze, scena sowa była również hootem. <br /> <br /> Jeśli chodzi o Flynna, warto zauważyć, że rok wcześniej przedstawił J.E.B.Stuart przeciwny przedstawienie generała Ronalda Reagana w „Santa Fe Trail”, obaj walczą o uwagę nikogo innego niż Olivia de Havilland.W tym filmie Reagan nie włożył żadnej arogancji i ekstrawagancji w postać Custera, o której pamięta historia, podczas gdy w przedstawieniu Flynna jest to więcej niż oczywiste.Ale nie zbliża się do podejścia Richarda Mulliganu na bohatera wojskowego w „Little Big Man” z lat 70.Powiedzmy, że jeden był nieco przesadny. <br /> <br /> Lepiej odebrał sobie zdjęcie, w jaki Custer wytrwał, aby utrzymać swoje dobre imię i nie grać w ryzykownym biznesieprzedsięwzięcie.To i jego lojalność wobec ludzi, których prowadził w bitwie wraz z dyscypliną, którą rozwinął w trakcie historii.Najbardziej przejmująca była ta ostateczna konfrontacja z rywalem Arch Sharp tuż przed jadą w małym Big Horn, w którym oświadczył, że piekło lub chwała są całkowicie zależne od punktu widzenia.Wcześniej podobna uwaga mogła dać nam najlepszy wgląd w postać Custera, kiedy stwierdził: „Zabierasz z tobą chwałę, kiedy nadszedł czas, aby iść”.",positive
"Film szybko dociera do dużej sceny pościgu ze stale rosnącym zniszczeniem.Pierwszą naprawdę złą rzeczą jest to, że facet porywający Stevena Seagal zostałby pobity na miazgę przez jazdę Seagal, ale prawdopodobnie zakończyłaby całą przesłankę dla filmu. <br /> <br /> Wygląda na to, że postanowili zrobić wszystkoRodzaje zmian w fabule filmowej, więc po prostu planuj cieszyć się akcją i nie oczekuj spójnej fabuły.Zamień poczucie logiki, które możesz mieć, zmniejszy to szansę na ból głowy. <br /> <br /> Daj mi nadzieję, że Steven Seagal próbuje wrócić do typu postaci, które przedstawił w swoimBardziej popularne filmy.",negative
"Interesujący i krótki film telewizyjny opisuje niektóre machinacje dotyczące zastępującego Carsona Jaya Leno jako gospodarza The Tonight Show.Film jest obecnie bardzo aktualny, biorąc pod uwagę publiczny dramat otaczający Conana O'Brien i Jay Leno. <br /> <br /> Film dobrze wykonuje zainteresowanie widzów wydarzeniami i pokazując niektóre obawy interesariuszy,szczególnie kadry kierowniczej NBC.Pomyślałem, że przedstawienie Ovitz było szczególnie przekonujące i interesujące. <br /> <br /> Mimo to wiele postaci było tylko bardzo krótko zawieszonych lub poruszonych, a niektóre z aktorskich wydawały się perfekcyjne.Niemniej jednak interesująca historia.",negative
"Każdy film o II wojnie światowej wyprodukowany podczas II wojny światowej przez brytyjską firmę produkcyjną nie ma z szacunkiem rówieśników w Dniach Ostatnich.Zbieżność tak wielu rzeczy bliskich i drogich dla mojego serca jest o świcie, nurkujemy: jako potomek admirała Horatio Nelsona i student wszystkich aspektów drugiej wojny światowej, a zwłaszcza wojna morska, faworyzuję przedstawienia okrętów podwodnych i działań w północnymAtlantyk, a zwłaszcza te, które obejmują niemiecką stronę rzeczy.Dla osób, które nie pozbawione priorytetów docelowych atak na okręt wojenny wroga jest największym wydarzeniem, w którym okręta podwodna może się liczyć, a tak rzadka okazja rozwiną się zaskakująco podobnie jak to, co tu widzimy.Kupowanie jest celowe i typowe dla dzieł wychodzących z Ealing, Rank i British-Gaumont Studios w tamtych czasach: szczerze mówiąc, wolniejsze, bardziej mózgowe podejście do ludzkości i realizmu, które angażujefilm kiedykolwiek mógł.Przypomina mi to 49. paralela Powella i Burgera Pressburger dzięki silnie przekonującym Ericowi Portmanowi, moim ulubionym.John Mills otrzymuje drugie rozliczenia i mniejszą czcionkę w tytułach, więc ma to być wyraźnie film pana Portmana, ale cała obsada świeci.Jeśli chodzi o sekwencję tytułową, czy jestem jedynym, który jest całkowicie oczarowany przez uroczą dziewczynę Pre-CGI Gainsborough Gainsborough?",positive
"Genialny horror.Całkowicie makabryczne i bardzo przerażające.Chodzi o remake od Johna Carpentera, ale proszę, nie pozwól, aby cię to odłożyli.To jest po prostu genialne.Początek filmu jest kosmiczny statek kosmiczny w kierunku Ziemi stuleci, zanim ludzkość przeszła planetę z eksplozją, która uwalnia tytuł filmu w niesamowitym lśniącym białym i niebieskim, stwierdzając „The Thing”.Jeden z najlepszych punktów otwierających horror w historii. <br /> <br /> Obsada aktorów, którzy grają w Dwunastu Man Team Science, jest przyjemnością, a lokalizacje na temat ich stacji na Antartica jest imponujące wizualnie imponujące wizualniena DVD panoramiczny.To musiało być świetne w kinie.Żałuję, że nie widzę tego na dużym ekranie. <br /> <br /> Kurt Russell jest doskonały jako MacReady, pilot helikoptera, który niechętnie staje się przywódcą mężczyzn próbujących zwalczyć potworność zmieniającą śmiertelną kształt, która infiltrowała swoją bazę.Wszyscy aktorzy w tym są naprawdę dobrzy i tworzą wspaniałe sceny paranoi i napięcia, kto zainfekował.Moją ulubioną sceną w całym filmie musi być to, gdy MacReady testuje wszystkich, którzy wciąż żyją pod kątem infekcji, jest napięta, przerażająca i wreszcie spektakularna.Uwielbiam to, ponieważ jest to również zabawne. <br /> <br /> Specjalna wzmianka musi pójść na Rob Bottin ze względu na jego naprawdę niesamowite efekty makijażu i zmiany kształtującego samego kosmitu.Jeśli nie dostał w tym czasie Oscara za najlepsze efekty wizualne, to cholernie dobrze.Jest to również dyskusyjne, czy jest to największy film Johna Carpentera ... z pewnością jest to makabryczne arcydzieło. <br /> <br /> Poczekaj na zimną zimową noc.Zdobądź Budweiser z lodówki.Usiądź i obserwuj to, arcydzieło horroru płomienia rzucające bohaterów walczące z zmieniającymi się wieżami Gore i Slime. <br /> <br /> Całkowicie genialne. <br /> <br /> Dziesięć na dziesięć.",positive
"Absolutnie uwielbiam ten film.Wszystko o tym.Prawie czułem się jak obserwowanie mnie i moich przyjaciół na ekranie.Sposób, w jaki ten film został nakręcony, był czystym arcydziełem, bardzo oryginalnym i kreatywnym.Związałem się z tymi postaciami, a nawet miałem te same myśli jak niektóre.Bardzo się cieszę, że natknąłem się na ten film.Gdyby tylko było więcej geniuszu, takich jak Justin!",positive
"Nikt nie może powiedzieć, że nie byłem ostrzeżony, ponieważ przeczytałem recenzje (zarówno użytkownika, jak i zewnętrzne), ale jak większość z nas przyciągała horrory ... ciekawość dostała tego kota.(Chodź, wszyscy krzyczymy na ludzi w filmie, aby nie chodzić do ciemnego pokoju, ale wiesz, że miłośnicy horroru zawsze umierają, aby wiedzieć, co tam jest, nawet jeśli wiemy, że będzie źle). <br /><br /> Najważniejsze jest to, że ten film mnie zły.Nie dlatego, że udaje, że jest prawdziwy (kogo to obchodzi ... sztuczki są dozwolone) lub dlatego, że aktorzy i dialog są tak kiepskie (czy to niezwykłe wydarzenie w horrorach?), Lub nawet dlatego, że film jest taki zły (a ja jestembycie uprzejmym tutaj).To, co naprawdę mnie oszalało, to to, że film jest nie tylko zdzieraniem BWP, ale także bez serii leniwej zerwanie. <br /> <br /> Nie wierzę w święte krowy, a jeśli myśleliMogli prześcignąć BWP, a następnie do nich uznać, ale nawet nie próbowali.Film został wykonany z niewielkim wysiłkiem lub troską i jest to najbardziej niewybaczalny grzech w horrorze (lub dowolnym) filmie!",negative
"Nowy sposób na cieszenie się pracą Goldsworthy'ego, Rivers i Tides pozwala fanom zobaczyć jego pracę w ruchu.Obserwując, jak Goldsworthy buduje swoje utwory, docenia się każdy kamień, liść i cierń, którego używa.Goldsworthy opisuje, w jaki sposób przepływ życia, rzeki i przypływy inspiruje i wpływa na jego pracę.Chociaż cieszyłem się, że film obejmował większość utworów Goldsworthy (bez śnieżków), czuję, że to było trochę długie.Makerzy filmu wykonali wspaniałą robotę, aby ożywić pracę Goldsworthy'ego i stworzyli piękny film, który był przyjemnością do oglądania.",positive
"Jeśli lubisz Williama Hickeya w „Honor Prizzi”, wskrzesza swoją postać, jako Don Anthony w „Mob Boss”.To bardzo słaba satyra „ojca chrzestnego” ze śmiechem.Stuart Whitman wygląda na zakłopotane, co robi w tym festiwalu Schlock?Wydajność Morgana Fairchild jest jednym z lepszych wysiłków w filmie i to samo nie jest dobrym znakiem.Eddie Deezen waha się między slapstickiem „Three Stooges” a złej imitacją Woody'ego Allena.Fatalnie wadliwe, „Boss” jest tak pochodna, że ​​nuda szybko pokonuje komedię, a film ciągnie pościgami samochodowymi, ukrytą bronią w łazience w restauracji i wiele innych bzdur.- Merk",negative
"Widziałem większość, jeśli nie wszystkie klasyczne filmy Laurel & Hardy.Zawsze podobało mi się komiczne głupio, nawet po tym, jak to oglądano.Ten nowy film próbuje przywrócić klasykę z dwoma nowymi aktorami, którzy przypominają zarówno Laurel, jak i Hardy, jednak nie zawodzi z różnych powodów.Jednym z nich jest to, jak nie na miejscu są ich ubrania (wciąż na początku XX wieku), jednak są przedstawiane w latach 90.Niektóre z poprzednich dialogów zostało przywrócone, jednak nie jest ono również zbliżone do klasycznej serii.Ten film może być najgorszym filmem, jaki kiedykolwiek widziałem i powinien zostać zdejmowany z półki i zamknięty na zawsze.Prawdziwy Laurel i Hardy kręcą się w grobach przy tak złej imitacji.",negative
"Właśnie zacząłem oglądać program około lipca.Znalazłem to przez pomyłkę, podczas wakacji surfowałem kanałami.To świetny program, po prostu żałuję, że nie był tak późno w nocy.To jest o 12:30.Jako osoba pracująca utrudnia to oglądanie przez cały czas. <br /> <br /> Przeczytałem kilka komentarzy.Nie zgodziłem się z późnym tym, że nie dorastałem w latach 60. i nie wierzyłem, że te rzeczy mogą się zdarzyć. <br /> <br /> Dorastałem w latach 60.Jestem Latynosem i miałem „białego” chłopaka, a także mieliśmy czarnych przyjaciół w szkole średniej.Wierzę, że ludzie dogadują się z powodu swoich zainteresowań i osobowości i nie ma to nic wspólnego z byciem pewną rasą lub kolorem. <br /> <br /> Nie mogę się doczekać, aż koncert pójdzie na DVD, więc mogę go kupić.W ten sposób widzę to od samego początku.",positive
"Ten film jest dobrze obsadzony, często głupi i zawsze zabawny.Lemmon i Matthau pracują nad swoją magią zespołu tagu do perfekcji.Brent Spiner to tylko zamieszki jako egoistyczny tyrant dyrektora rejsu.Od pierwszego „Hare Krishna” do ostatniego „powinieneś zapłacić mu pięćdziesiąt dolców za nazwanie was dwóm stadnom”, pomyślałem, że to całkowicie zabawna zabawna komedia",positive
"Właśnie dałem 10 za Thieves Highway, wspominam o tym z dwóch powodów, aby udowodnić, że nie jestem git, który daje tylko złe recenzje, ale 2, ponieważ temat filmu ma ten sam wątek, a mianowicie zakochanie się w kobiecienoc.Pretty Woman dla mnie robi dwie rzeczy, dwie okropne upiorne rzeczy, po pierwsze przedstawia prostytucję jako karierę bardziej podobną do kariery tancerza, wiesz z absolutnie wspaniałymi przyjaciółmi, podgrzewacze nóg wiele chichotów, pożyczających wzajemnie.W rzeczywistości Pretty Woman The Prostitute i jest to prostytutka uliczna, o której tu mówimy, ma wspaniałe życie, jest zdrowa, z okazjonalnym skomleniem, aby wyjaśnić jej położenie.Mam wrażenie, że ten bohater typu „Happy Hooker” jest o wiele bardziej smaczny niż nawet niemal realistyczna postać, co dla mnie nasuwa pytanie, czy nakręcisz film o rodzaju osobie, ale jesteś zbyt kurczaka, aby ozdobić tego gracza cechami cechZnane temu roli, dlaczego to zrobić?Jeśli nakręczę film o szefie kuchni, ale nie chcę, żeby gotował lub rozmawiał o jedzeniu lub nosił biały kapelusz, to po co przede wszystkim robić film o szefie kuchni?Ratowanie i przekształcanie prostytutki w szanowaną tancerkę typu historia całkowicie pomija punkt i w konsekwencji nigdy nie odpowiada żadnemu z pytań moralnych lub społecznych, które może mieć, co za policjant, naprawdę kiepski.?To, zwłaszcza jeśli jesteś kretynem w garniturze, który nie ma wyobraźni.8 na 10 jego romantycznych momentów obejmuje pluskanie gotówki w taki czy inny sposób, nawet gdy po raz pierwszy ją poznaje, to Lotus Esprit Turbo, który wykonuje całą pracę, naszyjniki tutaj diamenty tam limuzyny, pieniądze pieniądze, gdzie jest urok?Gdzie jest charyzma, nie wspominaj o tej próbie na fortepian.Faceci, którzy lubią ten film, nawet nie zdali sobie sprawy, że Old Eddy ma mniej uroku niż kalkulator, ponieważ prawdopodobnie też nie zarejestrował się.Co ważniejsze, każdy, kto lubi ten film, będzie nienawidzić „Thieves Highway”, która jest wspaniałą historią, której części opiera się na tym samym temacie. <br /> <br /> skończę na piosence: <br /> <br />Ładna kobieta wiszą wokół ulicy ładna kobieta, taka, jak lubię traktować ładną kobietę, nie wierzę, że nie jesteś prawdą, nikt nie mógłby wydać tyle, co ty miłosierdzie <br /> <br /> ładna kobieta,nie wybaczysz mi ładnej kobiety, nie mogłem powstrzymać się od Pretty Woman i wyglądasz pięknie, jak to możliwe, brakuje ci wyobraźni, tak jak ja <br /> <br /> ładna kobieta, kupuj trochę, ładna kobieta, porozmawiajPodczas gdy ładna kobieta, sprzedaj mi swój uśmiech ładną kobietę, tak, tak, tak, ładna kobieta, spójrz moją drogą ładną kobietę, powiedz, że zostaniesz ze mną… i zapłacę ci ...",negative
"Ten film był okropny.Fabuła była okropna i niewiarygodna.Nie mogę polecić tego filmu.Skąd się wziął ten film?Ten film nie był zabawny i zmarnował talent niektórych świetnych aktorów i aktorek, w tym: Gary Sinise, Kathy Bates, Joey Lauren Adams i Jennifer Tilly.",negative
"Mocno nie lubię tego programu.Mam na myśli, że w zasadzie wszyscy w tej szkole są doskonałe i bogate, i wątpię, aby szkoła z internatem wyglądałaby tak fajnie.I dlaczego nagle wpuszczają dziewczyny do szkoły?Czy to nie jest trochę dziwne?W każdym razie Jamie Lynn Spears nie może działać.Zawsze ma ten sam wyraz twarzy, co naprawdę mnie denerwuje.Jest zasadniczo pozbawiona emocji, a wszyscy faceci ją lubią. <br /> <br /> i nie powinni jej mówić, że ją lubi?to nie jest takie trudne!Naprawdę!Żaden z tych programów nie jest prawdziwym życiem, a ona nie jest „dziewczyną jak ja”, ponieważ większość zwykłych dziewcząt nie chodzi do szkoły z internatem, nie ma designerskich ubrań i nie żyje przy plaży. <br /><br /> fałszywy fałszywy fałszywy.",negative
"Zwykle wcale nie lubię serii.Wszystkie są przewidywalne i bardzo szybko stają się nudne i nudne. <br /> <br /> Te seria są jednak dobrze odtwarzane, historia następuje przez wszystkie odcinki, a nawet jeśli przegapisz jeden, historia będzie nadalPrzyłapaj swój umysł. <br /> <br /> Episody są kręcone w szpitalu i prowadzą cię do tajemnic ciemnych i starych tajemnic, które leżą tuż pod powierzchnią potężnego szpitala.",positive
"Święte sh*t To był Bog okropny.Siedziałem w teatrze przez godzinę i dziesięć minut i pomyślałem, że zamierzam wyciągnąć oczy w dworze Eedipus Rex.drogi Boże.Ten film zasługuje na nie więcej uznania niż cokolwiek zrobionego przez buff filmu gimnazjum.Proszę zaoszczędzić pieniądze, ten film nie może ci nic zaoferować.Chyba że lubisz boczne stawki boczne i spać w kinach.Wiesz, h3ll, przynieś swoją dziewczynę i spraw, by wszystko było interesującymi.W każdym razie będziesz jedynymi.F@ck ten pokaz slajdów.<br /> <br /> Ostrzegasz./> <br /> Jestem całkiem dobry. <br /> <br /> Cieszę się tego dnia? <br /> <br /> Jestem. <br /> <br /> Ten komentarz był sto razy w stu razyBardziej zabawne niż udawanie oglądania tego filmu Daym.to jest smutne.",negative
